Transcript	Intron	Five_p_Score	Three_p_Score	
CNAG_03958	3	5.47019400353	11.0470221137	
CNAG_00758	0	6.50945597612	10.8940442274	
CNAG_00758	1	4.59796499796	14.1137973138	
CNAG_00758	2	5.51181657848	12.9771808438	
CNAG_00758	3	5.93124406458	10.9639940307	
CNAG_00759	0	5.84778184778	12.5348528015	
CNAG_00759	1	7.3851037851	13.7571564238	
CNAG_00759	2	5.84778184778	12.5348528015	
CNAG_00754	0	5.95061728395	10.4660968661	
CNAG_00754	1	6.24273504274	11.8081671415	
CNAG_00754	2	5.4071360738	12.9651878985	
CNAG_00754	3	5.69925383259	13.2156830823	
CNAG_00754	4	6.67714014381	11.1305928639	
CNAG_00754	5	5.4071360738	11.0441459775	
CNAG_00754	6	6.42300908968	13.3458146791	
CNAG_00754	7	5.01739248406	9.41668701669	
CNAG_00755	0	5.59701533035	10.5743589744	
CNAG_00755	1	5.84778184778	13.7362637363	
CNAG_00755	2	5.49233482567	9.81625288292	
CNAG_00755	3	6.67377560711	12.8447700448	
CNAG_00756	0	6.40477547144	12.7427486094	
CNAG_00756	1	5.59701533035	10.5340930674	
CNAG_00756	2	6.90668837336	9.12869352869	
CNAG_00756	3	7.80040700041	12.8393433727	
CNAG_00757	0	5.98958078958	13.4036630037	
CNAG_00757	1	5.01739248406	9.17308370642	
CNAG_00757	2	5.51181657848	11.2621353955	
CNAG_00757	3	6.88677248677	11.0077872745	
CNAG_00757	4	5.22431149098	12.3338488672	
CNAG_00757	5	5.01739248406	10.1675756342	
CNAG_00757	6	4.93219373219	10.2845746846	
CNAG_00757	7	7.09857549858	12.7292361959	
CNAG_00757	8	5.67711301045	11.2215438882	
CNAG_00757	9	6.92692986026	11.7709401709	
CNAG_00757	10	6.59270112603	12.2566273233	
CNAG_00750	0	5.61069054402	13.3469000136	
CNAG_00750	1	5.59701533035	9.36790123457	
CNAG_00750	2	6.56231176231	12.1189526523	
CNAG_00751	0	5.93124406458	10.941961742	
CNAG_00752	0	5.89575362909	13.3258445258	
CNAG_00752	1	5.75818749152	10.9980192647	
CNAG_00752	2	6.80059693393	11.4691086691	
CNAG_00752	3	6.47049247049	12.5963912631	
CNAG_00753	0	6.72001085334	11.2105277439	
CNAG_07540	0	5.22431149098	13.3765296432	
CNAG_07540	1	5.6036358703	13.7032695699	
CNAG_00261	0	4.97115723782	13.0290055623	
CNAG_00261	1	5.78032831366	13.6122642789	
CNAG_00261	2	6.96567629901	10.1753357753	
CNAG_07542	0	5.6036358703	10.4040700041	
CNAG_07544	0	5.61638854972	12.9388685389	
CNAG_07544	1	8.76624609958	9.93146113146	
CNAG_07544	2	6.9034323701	10.9005019672	
CNAG_07544	3	7.14898928232	12.7697734364	
CNAG_07544	4	5.80393433727	13.2765703432	
CNAG_07544	5	6.86620539954	10.9175959843	
CNAG_07544	6	6.13626373626	12.4974630308	
CNAG_07544	7	7.19886039886	12.594654728	
CNAG_07544	8	8.62032288699	10.6111518112	
CNAG_07545	0	6.85345272012	13.4449599783	
CNAG_07545	1	5.69925383259	11.1212047212	
CNAG_07545	2	7.04148690815	8.84151404151	
CNAG_07545	3	7.98670465337	12.9578618912	
CNAG_07545	4	5.67711301045	12.5949803283	
CNAG_00266	0	6.57245963913	10.842002442	
CNAG_00266	1	6.03581603582	8.49936236603	
CNAG_00266	2	6.6014380681	9.54068647402	
CNAG_00266	3	6.09160222494	13.3321937322	
CNAG_00267	0	6.3826346493	13.9594084927	
CNAG_00267	1	5.6036358703	10.4040700041	
CNAG_00267	2	6.7572378239	11.7918871252	
CNAG_00267	3	6.07130647131	11.6414055081	
CNAG_00267	4	8.19731379731	12.4811830145	
CNAG_07548	0	5.8908696242	10.771998372	
CNAG_07548	1	5.97020757021	13.3469542803	
CNAG_07548	2	5.17758784425	10.6574955908	
CNAG_07409	0	6.15303215303	12.4255596256	
CNAG_07409	1	6.03158323158	13.6193189527	
CNAG_07409	2	6.00944240944	10.7994030661	
CNAG_07409	3	4.59796499796	12.7305385972	
CNAG_07409	4	5.51181657848	13.4027404694	
CNAG_07409	5	5.98388278388	11.1598426265	
CNAG_07409	6	7.03725410392	10.4584995252	
CNAG_07408	0	6.07130647131	12.4802062135	
CNAG_07408	1	6.67377560711	10.5474426808	
CNAG_07408	2	8.41438068105	11.3840184507	
CNAG_07408	3	5.35162121829	9.37604124271	
CNAG_07408	4	5.61069054402	12.7240265907	
CNAG_07408	5	6.07857821191	13.2087912088	
CNAG_07408	6	6.40553520554	11.2802604803	
CNAG_07408	7	5.75818749152	10.8466151133	
CNAG_07549	0	5.88500881834	11.944973545	
CNAG_07549	1	5.95061728395	13.2374440374	
CNAG_07405	0	6.54624881292	13.3838556505	
CNAG_07405	1	6.59194139194	12.8240944241	
CNAG_07405	2	7.33935693936	13.0392077059	
CNAG_07405	3	5.38499525166	13.2833536834	
CNAG_07405	4	6.4881291548	13.4549450549	
CNAG_00364	0	5.05076651743	12.8471035138	
CNAG_00364	1	7.93943833944	11.605643739	
CNAG_00364	2	5.55078008411	13.5261429928	
CNAG_00364	3	5.4071360738	11.2157373491	
CNAG_00364	4	5.67711301045	13.5481210148	
CNAG_00364	5	6.80645773979	13.4025234025	
CNAG_00366	0	6.98830552164	13.3906932574	
CNAG_00366	1	6.84759191426	12.4659883327	
CNAG_00366	2	7.50915750916	9.93319766653	
CNAG_00366	3	4.59796499796	11.2015737349	
CNAG_00360	0	4.97115723782	10.0825939493	
CNAG_00360	1	5.30538597205	13.0356261023	
CNAG_00360	2	6.56936643603	13.244335911	
CNAG_00360	3	6.858336725	11.7918328585	
CNAG_00360	4	5.34288427622	10.8536155203	
CNAG_00360	5	5.34288427622	11.2214896215	
CNAG_00363	0	6.01231854565	10.7015601682	
CNAG_00363	1	6.92790666124	10.6554334554	
CNAG_00363	2	6.09160222494	11.7034323701	
CNAG_00363	3	7.15143128476	10.9454890788	
CNAG_00363	4	6.0230633564	9.39834486501	
CNAG_00363	5	5.49233482567	11.2814543481	
CNAG_00363	6	5.36502509836	11.2449871117	
CNAG_00363	7	6.74215167549	8.84846018179	
CNAG_00362	0	6.18201058201	10.4986026319	
CNAG_00362	1	6.18298738299	13.4453398453	
CNAG_00362	2	6.63090489757	13.7205806539	
CNAG_00362	3	7.07638040971	8.41899335233	
CNAG_00362	4	5.01739248406	9.50818070818	
CNAG_00362	5	7.07035680369	10.7769909103	
CNAG_00362	6	6.43174603175	11.4457197124	
CNAG_00362	7	9.91539818206	11.2082485416	
CNAG_00362	8	5.75818749152	12.6302536969	
CNAG_05266	0	6.61543888211	10.6102835436	
CNAG_05266	1	5.80393433727	11.9981549315	
CNAG_05266	2	7.94698141365	12.2934201601	
CNAG_01588	0	5.75818749152	13.4235246235	
CNAG_01588	1	5.51181657848	10.894315561	
CNAG_01588	2	4.89008275675	12.4040157373	
CNAG_01583	0	5.38499525166	13.552950753	
CNAG_01583	1	5.4071360738	13.0289512956	
CNAG_01583	2	6.71686338353	13.4691086691	
CNAG_01583	3	6.07130647131	12.7030796364	
CNAG_01583	4	5.17758784425	13.7211775878	
CNAG_01580	0	6.48726088726	12.4876407543	
CNAG_01580	1	8.73146113146	12.8528015195	
CNAG_01580	2	5.80393433727	13.1920770587	
CNAG_01580	3	5.42395875729	11.423633157	
CNAG_01580	4	6.61484194818	13.2155745489	
CNAG_01586	0	5.35162121829	11.1546330213	
CNAG_01586	1	5.95061728395	13.2511192511	
CNAG_01586	2	6.4824311491	13.6560575227	
CNAG_01586	3	5.51181657848	13.0184778185	
CNAG_01586	4	5.51181657848	11.5269027269	
CNAG_01587	0	6.8544295211	12.6621082621	
CNAG_01587	1	5.8908696242	10.9175959843	
CNAG_01587	2	5.55078008411	13.7013702347	
CNAG_01584	0	7.30723104056	11.9158865826	
CNAG_01584	1	6.7616334283	13.3308913309	
CNAG_01584	2	7.94475647809	12.7911545245	
CNAG_01584	3	6.6014380681	11.7300773301	
CNAG_01585	0	5.8265635599	8.90413783747	
CNAG_01585	1	6.4741283408	11.3471170805	
CNAG_01585	2	5.90850630851	10.3340116673	
CNAG_00989	0	6.37775064442	13.3331705332	
CNAG_00989	1	6.62205942206	12.4870438204	
CNAG_00989	2	5.75818749152	12.3864333198	
CNAG_00989	3	6.0230633564	10.7658119658	
CNAG_00989	4	6.45101071768	10.5381088048	
CNAG_00989	5	5.42395875729	13.4902726903	
CNAG_00989	6	5.30538597205	13.2368471035	
CNAG_00988	0	5.67711301045	12.6788224122	
CNAG_00988	1	7.76057522724	11.1285849953	
CNAG_00988	2	5.80393433727	11.0216252883	
CNAG_00988	3	6.62205942206	13.5333062	
CNAG_00988	4	6.55569122236	10.4862840863	
CNAG_00988	5	7.26338353005	13.3243793244	
CNAG_00988	6	5.35162121829	9.39823633157	
CNAG_00980	0	5.42395875729	13.2062406729	
CNAG_00980	1	6.25771265771	12.8942070275	
CNAG_00980	2	6.22097408764	13.5211504545	
CNAG_00980	3	4.93219373219	13.584045584	
CNAG_00980	4	7.67868674535	9.08343508344	
CNAG_00983	0	6.36581196581	12.662705196	
CNAG_00983	1	5.30538597205	11.7933523267	
CNAG_00983	2	6.7572378239	12.9841812508	
CNAG_00983	3	4.93219373219	13.5429656763	
CNAG_00983	4	5.22431149098	10.4041242708	
CNAG_00983	5	5.69925383259	11.368986569	
CNAG_00983	6	7.55007461674	11.7850495184	
CNAG_00983	7	6.41183014516	11.7718627052	
CNAG_00983	8	4.59796499796	12.9533577534	
CNAG_00983	9	6.858336725	12.7485008818	
CNAG_00983	10	6.86045312712	12.7304843305	
CNAG_00982	0	6.56920363587	12.2892416226	
CNAG_00982	1	6.6955365622	12.805643739	
CNAG_00982	2	5.84778184778	12.9465744132	
CNAG_00985	0	6.01231854565	13.3321937322	
CNAG_00985	1	5.8908696242	12.2430606431	
CNAG_00985	2	6.01231854565	13.3321937322	
CNAG_00985	3	6.9651336318	13.2061321395	
CNAG_00984	0	6.9490706824	12.6546194546	
CNAG_00984	1	5.34288427622	12.4642517976	
CNAG_00984	2	6.42838149505	10.4088454755	
CNAG_00984	3	5.84778184778	10.8912223579	
CNAG_00984	4	5.69925383259	12.8413512414	
CNAG_00984	5	5.44609957943	13.648026048	
CNAG_00987	0	6.42300908968	12.2629765296	
CNAG_00987	1	6.61543888211	10.2906525573	
CNAG_00987	2	7.84968118301	10.8965947633	
CNAG_00987	3	6.42740469407	10.6443630444	
CNAG_03078	0	5.30538597205	12.362284629	
CNAG_03078	1	5.22431149098	12.23665717	
CNAG_03078	2	5.59701533035	10.2906525573	
CNAG_03078	3	5.22431149098	10.9025098358	
CNAG_03078	4	5.98958078958	11.396988197	
CNAG_03078	5	6.48861755528	10.5629086962	
CNAG_03078	6	4.89008275675	11.1967982635	
CNAG_03078	7	6.40477547144	10.1377832044	
CNAG_06752	0	5.69925383259	13.4115316782	
CNAG_06752	1	6.42300908968	12.2270519604	
CNAG_06752	2	5.38499525166	10.5121150454	
CNAG_06752	3	7.96950210284	10.5076651743	
CNAG_06201	0	5.67711301045	12.6787138787	
CNAG_06201	1	6.90077330077	12.661348528	
CNAG_06201	2	6.30058336725	11.7708859042	
CNAG_06201	3	6.18298738299	12.4805860806	
CNAG_03322	0	5.75818749152	13.6716320716	
CNAG_03322	1	6.7572378239	12.3874643875	
CNAG_03322	2	5.01739248406	10.5238909239	
CNAG_03322	3	6.43668430335	11.1650522317	
CNAG_03322	4	7.02412155745	11.526305793	
CNAG_03322	5	6.26720933388	8.71035137702	
CNAG_03322	6	5.35162121829	9.40501967169	
CNAG_06751	0	5.4071360738	13.3983991317	
CNAG_06751	1	4.59796499796	13.5793243793	
CNAG_03324	0	6.50408357075	11.6832994166	
CNAG_03324	1	7.49613349613	10.9535205535	
CNAG_03324	2	6.51336318003	10.8600732601	
CNAG_03324	3	6.71952245286	13.62995523	
CNAG_03324	4	4.93219373219	12.5279066612	
CNAG_06757	0	6.78502238502	12.2853886854	
CNAG_06757	1	6.65695292362	11.7223714557	
CNAG_06757	2	5.38499525166	13.5118708452	
CNAG_06757	3	4.93219373219	12.8544837878	
CNAG_06754	0	6.03581603582	9.32665852666	
CNAG_06754	1	5.05076651743	12.6309048976	
CNAG_06754	2	6.49800569801	11.6201329535	
CNAG_06754	3	5.61638854972	11.7149911817	
CNAG_06754	4	4.97115723782	13.1387328721	
CNAG_06754	5	4.59796499796	10.9579704246	
CNAG_06754	6	5.67711301045	11.7561253561	
CNAG_03327	0	6.67377560711	12.9152625153	
CNAG_03327	1	5.47019400353	11.2220322887	
CNAG_06208	0	5.55078008411	12.6504409171	
CNAG_06208	1	5.84778184778	11.382987383	
CNAG_06208	2	4.93219373219	13.069325736	
CNAG_06208	3	5.80393433727	13.5269027269	
CNAG_06209	0	7.47046533713	13.2437932438	
CNAG_06209	1	7.99164292498	9.59234839235	
CNAG_06209	2	4.89008275675	12.6471849139	
CNAG_06209	3	4.93219373219	12.9174331841	
CNAG_06758	0	5.44609957943	12.6684032017	
CNAG_06758	1	6.26720933388	11.3985076652	
CNAG_06758	2	5.8265635599	10.6698141365	
CNAG_06758	3	5.59701533035	10.9161307828	
CNAG_06758	4	6.3826346493	12.6649843983	
CNAG_06758	5	5.42395875729	12.8738570072	
CNAG_06758	6	5.49233482567	10.1749016416	
CNAG_06758	7	4.89008275675	13.347008547	
CNAG_06759	0	5.61069054402	12.5280151947	
CNAG_06759	1	5.55664088997	13.1204449871	
CNAG_06759	2	5.84778184778	12.8287070954	
CNAG_06759	3	6.03581603582	11.613024013	
CNAG_06759	4	5.80393433727	10.7485551486	
CNAG_06759	5	6.65695292362	11.2876407543	
CNAG_04538	0	5.4071360738	13.7367521368	
CNAG_04538	1	5.8908696242	13.1204449871	
CNAG_04538	2	5.05076651743	12.8055894723	
CNAG_04538	3	6.3826346493	11.2828652829	
CNAG_04538	4	5.90850630851	11.0363858364	
CNAG_04538	5	6.13626373626	12.8240401574	
CNAG_04538	6	6.03581603582	10.5307285307	
CNAG_04538	7	5.38499525166	12.7992402659	
CNAG_04539	0	6.48726088726	12.1200379867	
CNAG_04539	1	7.09857549858	13.2802062135	
CNAG_04539	2	6.18298738299	12.4806403473	
CNAG_04534	0	6.7572378239	13.2978971646	
CNAG_04534	1	7.14068647402	11.2015737349	
CNAG_04534	2	6.32272418939	11.7876000543	
CNAG_04534	3	7.42721476055	13.262026862	
CNAG_04534	4	5.35162121829	10.6628137295	
CNAG_04534	5	6.84683218017	9.50004070004	
CNAG_04534	6	5.22431149098	13.0726902727	
CNAG_04534	7	6.18201058201	13.3469000136	
CNAG_04534	8	5.4071360738	12.1200379867	
CNAG_04534	9	5.92983312983	11.3679012346	
CNAG_04534	10	6.6014380681	10.5354497354	
CNAG_04534	11	5.4071360738	12.7314068647	
CNAG_04534	12	5.84778184778	13.0002442002	
CNAG_04535	0	7.00800434134	12.2628137295	
CNAG_04535	1	5.30538597205	12.3195767196	
CNAG_04535	2	5.61638854972	13.3257902591	
CNAG_04535	3	6.26720933388	10.3687423687	
CNAG_04535	4	6.32272418939	12.4879663546	
CNAG_04536	0	5.67808981142	10.8600732601	
CNAG_04536	1	4.89008275675	12.6258038258	
CNAG_04536	2	5.80393433727	12.9513498847	
CNAG_04536	3	5.55664088997	12.5279066612	
CNAG_04536	4	6.03581603582	8.12030932031	
CNAG_04536	5	6.13626373626	12.3592999593	
CNAG_04536	6	5.97606837607	10.4189390856	
CNAG_04536	7	5.88500881834	12.6021435355	
CNAG_04536	8	6.03581603582	10.4876407543	
CNAG_04536	9	5.55078008411	10.2826210826	
CNAG_04537	0	6.25771265771	13.3239451906	
CNAG_04537	1	5.42395875729	12.6781712115	
CNAG_04530	0	6.03158323158	12.535341202	
CNAG_04530	1	5.84778184778	13.5792701126	
CNAG_04530	2	7.08973002306	12.5347985348	
CNAG_04530	3	6.62205942206	12.5280151947	
CNAG_04530	4	6.46452313119	11.5826346493	
CNAG_04530	5	5.55664088997	12.6949396283	
CNAG_04531	0	6.06919006919	11.7491249491	
CNAG_04531	1	5.05076651743	13.7848867182	
CNAG_04531	2	4.93219373219	11.6051553385	
CNAG_03184	0	6.73900420567	13.2017365351	
CNAG_03184	1	5.05076651743	13.3457061457	
CNAG_03184	2	5.38499525166	13.5417175417	
CNAG_03184	3	5.8265635599	11.4123999457	
CNAG_03186	0	7.51512684846	12.045312712	
CNAG_03186	1	6.68376068376	11.0363315697	
CNAG_03186	2	6.59270112603	12.6305792972	
CNAG_03186	3	7.27288020621	9.43937050604	
CNAG_03186	4	5.01739248406	11.368986569	
CNAG_03186	5	5.88500881834	12.9080993081	
CNAG_03187	0	4.89008275675	11.5284221951	
CNAG_03181	0	6.86050739384	12.7783475783	
CNAG_03182	0	5.55664088997	13.575688509	
CNAG_03182	1	5.8908696242	12.7718355718	
CNAG_03182	2	6.41183014516	10.6537511871	
CNAG_03183	0	6.42886989554	11.3464658798	
CNAG_03183	1	5.55664088997	12.3561524895	
CNAG_03183	2	6.74215167549	10.1207977208	
CNAG_03183	3	6.7572378239	12.8745624746	
CNAG_03183	4	5.05076651743	13.3521096188	
CNAG_03183	5	6.61543888211	9.36790123457	
CNAG_03183	6	5.35162121829	11.4097408764	
CNAG_03188	0	5.59701533035	11.568308235	
CNAG_03188	1	6.40477547144	13.6122642789	
CNAG_03188	2	6.60268620269	8.45735992403	
CNAG_03188	3	6.68376068376	13.5724867725	
CNAG_03188	4	5.35162121829	11.5765025098	
CNAG_03188	5	4.89008275675	11.0004612671	
CNAG_03188	6	5.80393433727	12.4855786189	
CNAG_03188	7	5.4071360738	12.4939899607	
CNAG_03188	8	5.34288427622	12.8613213947	
CNAG_03188	9	5.75818749152	13.6932302266	
CNAG_03188	10	5.4071360738	13.4231447565	
CNAG_03189	0	5.01739248406	8.13175959843	
CNAG_03189	1	5.01739248406	11.4100664767	
CNAG_03189	2	5.46970560304	13.024989825	
CNAG_03189	3	5.8908696242	12.6552706553	
CNAG_03189	4	6.858336725	13.5267941935	
CNAG_03189	5	5.84875864876	10.160629494	
CNAG_03439	0	5.80393433727	12.6506037173	
CNAG_03439	1	5.8908696242	11.1205535206	
CNAG_03439	2	7.65632885633	13.2802062135	
CNAG_02051	0	6.30443630444	13.3322479989	
CNAG_02051	1	7.90546737213	11.3974765975	
CNAG_02051	2	6.45882512549	12.8978428978	
CNAG_02051	3	7.00545380545	11.9098087098	
CNAG_02051	4	6.40553520554	11.7718627052	
CNAG_02051	5	6.56231176231	11.3355040022	
CNAG_02051	6	6.65695292362	13.4231447565	
CNAG_02051	7	6.91944105277	13.5400895401	
CNAG_02051	8	5.8265635599	9.25269298603	
CNAG_02051	9	5.05076651743	13.5272825939	
CNAG_02051	10	4.89008275675	12.653968254	
CNAG_02051	11	4.93219373219	13.3764753765	
CNAG_02050	0	5.01739248406	11.0369285036	
CNAG_02050	1	6.74605887939	12.4805318139	
CNAG_02053	0	5.30538597205	11.5687966355	
CNAG_02053	1	7.63326549993	12.535341202	
CNAG_02053	2	6.6014380681	9.40512820513	
CNAG_02053	3	4.59796499796	13.5398182065	
CNAG_02052	0	5.75818749152	12.9294803961	
CNAG_02052	1	5.84778184778	11.7034323701	
CNAG_02052	2	4.59796499796	11.2375525709	
CNAG_02052	3	5.01739248406	10.9063085063	
CNAG_02052	4	5.42395875729	12.5875457875	
CNAG_02052	5	6.42583095916	13.6477004477	
CNAG_02055	0	4.93219373219	13.2441731108	
CNAG_02055	1	4.89008275675	12.4659883327	
CNAG_02055	2	6.6509293176	13.4483787817	
CNAG_02055	3	6.50945597612	12.900339167	
CNAG_02054	0	6.48726088726	13.2447700448	
CNAG_02054	1	4.89008275675	13.3974223308	
CNAG_02054	2	6.19601139601	13.4483787817	
CNAG_02054	3	6.94304707638	13.0680233347	
CNAG_02057	0	6.13989960657	13.6412969746	
CNAG_02056	0	5.61069054402	12.1671957672	
CNAG_02056	1	4.89008275675	12.5280694614	
CNAG_02056	2	6.98515805182	11.0873965541	
CNAG_02056	3	5.80393433727	13.0680233347	
CNAG_02059	0	6.56231176231	13.8079500746	
CNAG_02059	1	6.88991995659	11.4917378917	
CNAG_02059	2	8.17728937729	12.8043413377	
CNAG_02059	3	6.36130782797	13.4173382173	
CNAG_02059	4	5.05076651743	13.9156695157	
CNAG_02058	0	8.3800298467	10.6959164292	
CNAG_02058	1	5.80393433727	11.5206077873	
CNAG_02058	2	5.35162121829	10.9063085063	
CNAG_02058	3	6.77872744539	11.3760412427	
CNAG_02058	4	7.98089811423	13.4048026048	
CNAG_05586	0	5.35162121829	10.1197123864	
CNAG_05586	1	7.05423958757	11.0075702076	
CNAG_05586	2	6.30443630444	12.4801519468	
CNAG_05586	3	6.42838149505	13.8879392213	
CNAG_05586	4	6.71686338353	12.8738570072	
CNAG_05586	5	5.17758784425	13.0692172026	
CNAG_05587	0	6.00944240944	12.8731515398	
CNAG_05587	1	6.18298738299	11.6119929453	
CNAG_05587	2	7.46617826618	13.1586487586	
CNAG_05587	3	6.32370099037	11.4233618234	
CNAG_05587	4	7.61562881563	13.3906389906	
CNAG_05587	5	6.56936643603	11.3979107312	
CNAG_05587	6	8.24126984127	10.4566001899	
CNAG_05587	7	6.40477547144	10.730972731	
CNAG_05587	8	6.09133089133	13.4523402523	
CNAG_05584	0	6.46512006512	13.8472934473	
CNAG_05584	1	7.90774657441	10.1265499932	
CNAG_05584	2	6.40553520554	13.7032695699	
CNAG_05584	3	7.29990503324	11.3338760005	
CNAG_05584	4	4.97115723782	13.6471577805	
CNAG_05584	5	5.42395875729	13.3399538733	
CNAG_05584	6	5.01739248406	10.4876407543	
CNAG_05585	0	6.00944240944	10.9779948447	
CNAG_05585	1	6.69591642925	11.208357075	
CNAG_05585	2	5.44609957943	11.2151404151	
CNAG_05585	3	6.13989960657	12.2434405101	
CNAG_05585	4	6.82496269163	9.17275810609	
CNAG_05585	5	5.38499525166	13.469705603	
CNAG_05582	0	6.50408357075	13.588332655	
CNAG_05583	0	6.7572378239	12.1272011939	
CNAG_05583	1	5.59701533035	10.7822005155	
CNAG_05583	2	7.03817663818	13.2443901777	
CNAG_05583	3	5.80393433727	10.9515126848	
CNAG_05583	4	5.30538597205	12.603988604	
CNAG_05580	0	6.92790666124	10.1669244336	
CNAG_05580	1	5.22431149098	12.8907882241	
CNAG_05580	2	5.42395875729	13.5343372677	
CNAG_05581	0	6.50408357075	13.3451092118	
CNAG_05581	1	5.46970560304	10.9566680233	
CNAG_05581	2	5.80393433727	13.5204449871	
CNAG_05581	3	5.42395875729	13.4902726903	
CNAG_00563	0	4.59796499796	13.000298467	
CNAG_00563	1	5.17758784425	11.5317867318	
CNAG_00563	2	5.55664088997	11.1655406322	
CNAG_00562	0	5.8265635599	10.3829059829	
CNAG_00562	1	5.51181657848	12.9009361009	
CNAG_00562	2	6.3706959707	10.090625424	
CNAG_00562	3	5.93124406458	11.5259801926	
CNAG_00561	0	6.03011803012	11.4165242165	
CNAG_00561	1	5.4071360738	10.5419074752	
CNAG_00561	2	6.56231176231	10.2913580247	
CNAG_00561	3	6.858336725	13.5268484602	
CNAG_00561	4	5.42395875729	13.9581060914	
CNAG_00561	5	5.05076651743	12.6787681454	
CNAG_00560	0	6.18298738299	11.4044227378	
CNAG_00560	1	6.62205942206	11.1394926062	
CNAG_00560	2	7.25925925926	13.6512277846	
CNAG_00560	3	4.59796499796	12.7650522317	
CNAG_00560	4	6.42583095916	11.5726495726	
CNAG_00560	5	6.43668430335	10.3107312441	
CNAG_00567	0	8.27366707367	12.9578076245	
CNAG_00567	1	5.34288427622	13.7495590829	
CNAG_00567	2	6.5498304165	11.8261294261	
CNAG_00567	3	6.92692986026	13.4697598698	
CNAG_00567	4	7.93943833944	12.6257495591	
CNAG_00567	5	7.40284900285	10.8413512414	
CNAG_00567	6	5.46970560304	13.122995523	
CNAG_00566	0	6.36581196581	10.4734771401	
CNAG_00566	1	6.74215167549	9.2884004884	
CNAG_00566	2	5.67808981142	13.6118301452	
CNAG_00566	3	6.05128205128	13.1532763533	
CNAG_00566	4	5.46970560304	12.5408221408	
CNAG_00566	5	4.59796499796	11.4091439425	
CNAG_00566	6	4.89008275675	12.3202821869	
CNAG_00566	7	5.49233482567	10.506959707	
CNAG_05588	0	4.93219373219	10.771998372	
CNAG_05588	1	5.75818749152	13.3511328178	
CNAG_05588	2	5.46970560304	10.4498168498	
CNAG_05588	3	7.221001221	12.8619183286	
CNAG_00564	0	6.38371998372	11.7802740469	
CNAG_00564	1	6.65695292362	10.2506037173	
CNAG_00564	2	5.07290733957	12.5783747117	
CNAG_00564	3	6.71952245286	11.9388414055	
CNAG_00564	4	6.44238230905	12.9361009361	
CNAG_00564	5	5.36502509836	12.6952109619	
CNAG_06976	0	8.53387600054	10.9097815764	
CNAG_06976	1	5.67711301045	12.6783882784	
CNAG_06976	2	7.27288020621	10.7101885769	
CNAG_06976	3	6.69081535748	11.0415954416	
CNAG_06976	4	5.17758784425	11.1230497897	
CNAG_06977	0	5.97606837607	11.3981277981	
CNAG_06977	1	10.5582417582	11.5274453941	
CNAG_06977	2	5.34288427622	13.7849952517	
CNAG_06977	3	8.91244064577	10.7016144349	
CNAG_06977	4	4.89008275675	12.4805860806	
CNAG_06977	5	5.46970560304	12.9009903677	
CNAG_06977	6	5.93124406458	9.31851851852	
CNAG_06977	7	6.07857821191	12.4944240944	
CNAG_06973	0	5.8908696242	12.7030796364	
CNAG_06973	1	5.17758784425	13.3308370642	
CNAG_06971	0	5.30538597205	12.6875593542	
CNAG_06971	1	5.90850630851	12.9534120201	
CNAG_06971	2	6.06919006919	13.7559082892	
